onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
56.695	0.150	FIXA	2060.68435	1142.89652	2063.66570	1131.00270	0.409	19.415	7.914	8.068
56.846	0.153	PURS	2063.54734	1131.41470	2057.33066	1154.40607	0.794	26.700	7.409	8.715
56.998	0.060	FIXA	2057.64914	1153.59063	2059.93871	1144.13459	0.324	13.898	7.658	7.923
57.058	0.168	PURS	2060.33276	1144.83236	2059.08000	1160.16109	0.513	18.113	6.918	7.684
57.226	0.053	FIXA	2059.30834	1160.13364	2057.87924	1167.30502	0.244	30.017	3.526	6.636
57.278	0.010	SACC	2056.72233	1169.46568	2054.00457	1173.73670	0.169	32.667	26.735	25.069
57.288	0.193	FIXA	2053.78170	1173.57583	2058.93972	1169.26035	0.224	24.734	7.094	8.362
57.481	0.025	SACC	2059.97090	1166.54159	2061.23062	1142.43961	0.804	60.561	38.236	36.632
57.506	0.143	PURS	2061.20774	1142.47467	2058.30963	1113.82141	0.960	25.813	14.195	13.882
57.648	0.130	FIXA	2059.29958	1113.48227	2052.52709	1125.54693	0.461	21.885	7.304	8.506
57.778	0.010	SACC	2053.93252	1124.24346	2057.97308	1120.94136	0.174	34.529	24.782	23.922
57.788	0.158	FIXA	2057.99278	1121.31151	2057.87182	1121.08514	0.009	22.141	4.431	6.565
57.946	0.165	PURS	2057.85982	1121.70284	2059.70709	1135.26561	0.456	14.754	4.544	5.790
58.111	0.148	FIXA	2059.56590	1135.41952	2062.94080	1136.32269	0.116	9.601	3.679	4.200
58.259	0.130	PURS	2063.11729	1136.84397	2064.19936	1144.69399	0.264	14.126	5.290	5.818
58.389	0.280	FIXA	2064.14983	1145.15509	2069.98628	1137.09445	0.332	22.612	2.680	3.631
58.669	0.015	SACC	2069.26368	1138.47532	2065.93404	1144.58154	0.232	34.242	19.279	18.935
58.684	0.068	FIXA	2065.86066	1144.84877	2065.01397	1146.13972	0.051	6.399	1.926	2.271
58.751	1.228	PURS	2065.46753	1145.72221	2064.22507	1139.79337	0.202	33.285	5.460	7.299
59.979	0.028	SACC	2063.99326	1140.51162	2079.87812	1108.17651	1.201	125.949	51.998	57.359
