onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
26.102	0.035	ILPS	1969.81230	1071.85218	1968.26316	1068.52615	0.122	15.993	4.156	5.516
26.137	0.048	FIXA	1968.20290	1067.91449	1968.42280	1063.95009	0.132	8.664	4.383	4.780
26.184	0.030	ISAC	1968.41342	1063.30397	1972.33065	1054.82141	0.311	39.346	9.905	13.776
26.215	0.013	IHPS	1972.31122	1055.11065	1970.93450	1060.50534	0.186	41.205	13.361	16.448
26.227	0.123	FIXA	1971.06790	1060.48688	1969.75400	1055.87672	0.160	13.751	5.269	5.669
26.350	0.015	ISAC	1969.12950	1056.30368	1973.86372	1049.03439	0.289	33.130	20.270	20.966
26.365	0.013	IHPS	1973.93952	1049.11354	1971.48996	1054.07230	0.184	37.948	14.909	15.169
26.377	0.278	FIXA	1971.41673	1054.24322	1970.33305	1062.53759	0.279	17.644	3.804	5.196
26.655	0.020	SACC	1969.21481	1062.94996	1974.61352	1095.39538	1.096	95.775	63.185	59.546
26.675	0.035	LPSO	1975.64383	1094.19969	1981.20365	1075.60359	0.647	44.105	20.165	22.629
26.710	0.038	FIXA	1980.76674	1076.12627	1982.76093	1047.97282	0.941	48.297	31.215	28.141
26.747	0.365	PURS	1982.82952	1048.23918	1993.08089	1056.69379	0.443	48.319	5.705	8.541
27.112	0.295	FIXA	1992.84946	1056.89337	1999.63923	1073.53978	0.599	56.543	5.574	8.442
27.407	0.028	SACC	1999.06206	1074.21017	2007.73176	1152.96325	2.641	327.376	60.207	118.940
27.435	0.023	HPSO	2008.19227	1154.17586	1999.06123	1100.20593	1.825	349.856	71.943	109.280
27.457	0.053	FIXA	1999.42508	1100.67603	2002.33084	1082.41553	0.616	28.523	14.230	15.049
27.510	0.028	ISAC	2001.86354	1082.92145	1994.08366	1071.96217	0.448	45.779	24.290	26.981
27.537	0.015	IHPS	1993.98612	1072.39259	1997.55377	1061.58314	0.379	38.094	30.368	26.285
27.552	0.180	FIXA	1997.93863	1060.71044	2000.81056	1074.70693	0.476	17.299	5.755	6.814
27.733	0.250	PURS	2000.83814	1074.89932	2013.76245	1081.77170	0.488	16.286	5.046	6.069
27.983	1.120	FIXA	2013.74955	1082.22271	2047.91068	1085.05525	1.143	24.184	2.454	4.192
29.103	0.195	PURS	2047.97267	1085.25028	2055.71412	1124.26709	1.326	65.723	5.673	13.002
29.298	0.090	SACC	2056.97563	1125.54431	2062.30910	1071.27783	1.818	317.953	70.653	96.330
29.388	0.035	LPSO	2062.28994	1071.98718	2069.31441	1079.26756	0.337	30.132	10.960	14.563
29.423	0.498	FIXA	2070.51440	1077.32296	2068.70443	1074.76757	0.104	42.208	4.753	7.337
29.921	0.380	PURS	2068.69689	1074.79563	2057.84028	1046.13199	1.022	31.352	5.237	6.954
30.301	0.455	FIXA	2057.64996	1046.00512	2061.36681	1046.54000	0.125	13.444	5.562	5.894
30.756	0.285	PURS	2060.91079	1046.03614	2053.37198	1054.86062	0.387	33.205	5.205	6.730
31.041	0.265	FIXA	2053.39074	1054.79016	2053.78582	1062.35590	0.253	9.204	4.176	4.142
31.306	0.195	PURS	2053.79057	1062.18494	2066.14200	1092.77145	1.100	32.764	8.578	10.839
31.501	0.033	SACC	2064.84543	1091.58847	2068.87845	1130.60271	1.307	81.076	48.523	46.119
31.534	0.088	FIXA	2068.82948	1130.86263	2070.91980	1132.01045	0.079	20.026	7.259	8.078
31.621	0.023	SACC	2070.18181	1132.89308	2077.90617	1116.98775	0.589	57.525	32.468	31.162
31.644	0.023	HPSO	2078.24279	1116.43289	2069.54639	1101.13218	0.587	51.111	39.187	37.267
31.666	0.070	FIXA	2069.47746	1101.22483	2070.51426	1111.79234	0.354	16.130	6.437	7.188
31.737	0.258	PURS	2070.33624	1111.96370	2073.50073	1133.78116	0.735	18.245	4.651	5.569
31.994	0.283	FIXA	2073.34713	1132.79148	2080.72870	1139.31362	0.328	25.913	4.978	6.649
32.277	0.370	PURS	2080.56965	1139.00485	2089.03213	1193.99983	1.855	121.267	4.816	11.585
32.647	0.058	SACC	2089.15350	1196.52872	2100.74518	1181.88367	0.623	255.112	125.310	130.424
32.704	0.008	HPSO	2102.11905	1180.60282	2100.65847	1169.98918	0.357	98.769	44.032	55.945
32.712	0.090	FIXA	2100.74842	1168.14189	2089.45167	1164.64402	0.394	50.249	16.864	20.052
32.802	0.018	SACC	2087.56566	1162.43570	2076.39829	1150.91049	0.535	56.108	46.087	41.116
32.819	0.133	FIXA	2076.91892	1151.31653	2078.75303	1158.22061	0.238	29.305	9.930	11.778
32.952	0.193	PURS	2078.81704	1158.19644	2084.60007	1168.53257	0.395	30.508	11.858	12.444
33.145	0.188	FIXA	2084.29523	1169.04670	2089.35420	1159.81531	0.351	26.980	7.358	9.210
33.332	0.018	SACC	2087.33008	1159.93357	2084.35414	1179.65901	0.665	76.672	41.008	43.534
33.350	0.078	FIXA	2083.08663	1179.97078	2074.90559	1189.71224	0.424	34.781	15.596	15.665
33.427	1.018	PURS	2075.28651	1190.93090	2044.48952	1060.44229	4.469	37.113	5.911	7.390
